Date,AAPL,MSFT,GOOGL
2021-05-07,128.52822875976562,246.92367553710935,117.59649658203124
2021-05-10,125.21163177490234,241.7594451904297,114.5875015258789
2021-05-11,124.28377532958984,240.83030700683597,113.50299835205078
2021-05-12,121.184326171875,233.75885009765625,110.0124969482422
2021-05-13,123.35591888427734,237.70046997070312,111.4520034790039
2021-05-14,125.80387878417967,242.7081756591797,113.91899871826172
2021-05-17,124.63912963867188,239.8032989501953,114.4459991455078
2021-05-18,123.23746490478516,237.7493438720703,113.12349700927734
2021-05-19,123.07953643798828,238.33755493164065,113.5749969482422
2021-05-20,125.6656723022461,241.6314697265625,115.34750366210938
2021-05-21,123.80997467041016,240.3472137451172,114.7064971923828
2021-05-24,125.45840454101562,245.84686279296875,118.052001953125
2021-05-25,125.260986328125,246.7683868408203,118.14350128173828
2021-05-26,125.21163177490234,246.54290771484372,119.0155029296875
2021-05-27,123.6619110107422,244.40577697753903,118.13400268554688
2021-05-28,123.00056457519533,244.76852416992188,117.84249877929688
2021-06-01,122.67481994628906,242.5333709716797,119.05899810791016
2021-06-02,123.44475555419922,242.43533325195312,118.52950286865234
2021-06-03,121.94440460205078,240.87661743164065,117.37899780273438
2021-06-04,124.26403045654295,245.85667419433597,119.67849731445312
2021-06-07,124.27391052246094,248.8172912597656,120.11499786376952
2021-06-08,125.10306549072266,247.6016845703125,119.9219970703125
2021-06-09,125.4880142211914,248.6016082763672,120.39700317382812
2021-06-10,124.481201171875,252.1798095703125,121.75650024414062
2021-06-11,125.70516967773438,252.81704711914065,121.51000213623048
2021-06-14,128.79476928710938,254.77767944335935,122.44550323486328
2021-06-15,127.96560668945312,253.2777557373047,121.41950225830078
2021-06-16,128.468994140625,252.31707763671875,120.77249908447266
2021-06-17,130.0878143310547,255.76779174804688,121.74349975585938
2021-06-18,128.77500915527344,254.3267364501953,120.11100006103516
2021-06-21,130.5912628173828,257.4637451171875,121.8125
2021-06-22,132.24952697753906,260.28717041015625,122.33049774169922
2021-06-23,131.97317504882812,260.0518798828125,122.1269989013672
2021-06-24,131.68690490722656,261.4438781738281,122.5
2021-06-25,131.39077758789062,259.8067321777344,122.5084991455078
2021-06-28,133.0392303466797,263.4339294433594,122.53600311279295
2021-06-29,134.56918334960938,266.0612487792969,122.27249908447266
2021-06-30,135.19105529785156,265.57110595703125,122.0895004272461
2021-07-01,135.49705505371094,266.25732421875,122.44450378417967
2021-07-02,138.15234375,272.1882629394531,125.25749969482422
2021-07-06,140.18568420410156,272.1981201171875,126.19000244140624
2021-07-07,142.70277404785156,274.4234619140625,126.4739990234375
2021-07-08,141.3899688720703,271.9628295898437,125.04399871826172
